sistema,nombre,titulo,descripcion
Observatorio Agro,bolivia:GIRASOL_GRANO_COMUNIDAD,GIRASOL_GRANO_COMUNIDAD,
Observatorio Agro,bolivia:HABA_VERDE_COMUNIDAD,HABA_VERDE_COMUNIDAD,
Observatorio Agro,bolivia:INSA_2022,INSA_2022,
Observatorio Agro,bolivia:IPD_PACU,IPD_PACU,
Observatorio Agro,bolivia:Inventario_Sistemas_Riego_2012,Inventario_Sistemas_Riego_2012,
Observatorio Agro,bolivia:Ipdsa_Cacao_2022,Ipdsa_Cacao_2022,
Observatorio Agro,bolivia:Ipdsa_Hortalizas_2022,Ipdsa_Hortalizas_2022,
Observatorio Agro,bolivia:LIMON_COMUNIDAD,LIMON_COMUNIDAD,
Observatorio Agro,bolivia:Limite_Departamental,Limite_Departamental,
Observatorio Agro,bolivia:Limite_Municipal,Limite_Municipal,
Observatorio Agro,bolivia:Linea_Alta_Tension,Linea_Alta_Tension,
Observatorio Agro,bolivia:Linea_Mediana_Tension,Linea_Mediana_Tension,
Observatorio Agro,bolivia:MAIZ_COMUNIDAD,MAIZ_COMUNIDAD,
Observatorio Agro,bolivia:MANDARINA_COMUNIDAD,MANDARINA_COMUNIDAD,
Observatorio Agro,bolivia:MANI_COMUNIDAD,MANI_COMUNIDAD,
Observatorio Agro,bolivia:MANZANA_COMUNIDAD,MANZANA_COMUNIDAD,
Observatorio Agro,bolivia:MO,MO,
Observatorio Agro,bolivia:NARANJA_COMUNIDAD,NARANJA_COMUNIDAD,
Observatorio Agro,bolivia:Num_Cabezas_Ganado_Bovino,Num_Cabezas_Ganado_Bovino,
Observatorio Agro,bolivia:OAP_Arroz_Beni_2019_1,OAP_Arroz_Beni_2019_1,
Observatorio Agro,bolivia:OAP_Arroz_SantaCruz_2019,OAP_Arroz_SantaCruz_2019,
Observatorio Agro,bolivia:OAP_CAZ_La_Paz_2019,OAP_CAZ_La_Paz_2019,
Observatorio Agro,bolivia:OAP_CAZ_Santa_Cruz_2019,OAP_CAZ_Santa_Cruz_2019,
Observatorio Agro,bolivia:OAP_CAZ_Tarija_2019,OAP_CAZ_Tarija_2019,
Observatorio Agro,bolivia:OAP_Trigo_Santa_Cruz_2019,OAP_Trigo_Santa_Cruz_2019,
Observatorio Agro,bolivia:PAPA_COMUNIDAD,PAPA_COMUNIDAD,
Observatorio Agro,bolivia:PIÑA_COMUNIDAD,PIÑA_COMUNIDAD,
Observatorio Agro,bolivia:PLATANO_BANANO_COMUNIDAD,PLATANO_BANANO_COMUNIDAD,
Observatorio Agro,bolivia:PLATANO_POSTRE_COMUNIDAD,PLATANO_POSTRE_COMUNIDAD,
Observatorio Agro,bolivia:Presencia_Carbono_P1,Presencia_Carbono_P1,
Observatorio Agro,bolivia:Procamelidos,Procamelidos,
Observatorio Agro,bolivia:Procamelidos_2022,Procamelidos_2022,
Observatorio Agro,bolivia:QUINUA_COMUNIDAD,QUINUA_COMUNIDAD,
Observatorio Agro,bolivia:Red_Fundamental,Red_Fundamental,
Observatorio Agro,bolivia:ReservoriosAgua2004,ReservoriosAgua2004,
Observatorio Agro,bolivia:Riego_Programa_MiAgua_I_II_III,Riego_Programa_MiAgua_I_II_III,
Observatorio Agro,bolivia:Riego_Programa_MiRiego_I_II,Riego_Programa_MiRiego_I_II,
Observatorio Agro,bolivia:Riesgo%20por%20Helada%202012,Riesgo%20por%20Helada%202012,
Observatorio Agro,bolivia:Riesgo%20por%20Inundacion%202012,Riesgo%20por%20Inundacion%202012,
Observatorio Agro,bolivia:Riesgo%20por%20Sequia%202012%20B,Riesgo%20por%20Sequia%202012%20B,
Observatorio Agro,bolivia:Rios_Secundarios,Rios_Secundarios,
Observatorio Agro,bolivia:SENASAG_Inocuidad_2022,SENASAG_Inocuidad_2022,
Observatorio Agro,bolivia:SENASAG_Mej_Fitosanitaria_2022,SENASAG_Mej_Fitosanitaria_2022,
Observatorio Agro,bolivia:SENASAG_equip_laboratorio_2022,SENASAG_equip_laboratorio_2022,
Observatorio Agro,bolivia:SESAMO_COMUNIDAD,SESAMO_COMUNIDAD,
Observatorio Agro,bolivia:SORA_Fuentes_Agua,SORA_Fuentes_Agua,
Observatorio Agro,bolivia:SORGO_COMUNIDAD,SORGO_COMUNIDAD,
Observatorio Agro,bolivia:SOYA_COMUNIDAD,SOYA_COMUNIDAD,
Observatorio Agro,bolivia:Sitios_Ramsar,Sitios_Ramsar1,
Observatorio Agro,bolivia:Sodio,Sodio,
Observatorio Agro,bolivia:Soya_Norte_Integrado,Soya_Norte_Integrado,
Observatorio Agro,bolivia:TOMATE_COMUNIDAD,TOMATE_COMUNIDAD,
Observatorio Agro,bolivia:TRIGO_COMUNIDAD,TRIGO_COMUNIDAD,
Observatorio Agro,bolivia:Tipos_de_Suelo,Tipos_de_Suelo,
Observatorio Agro,bolivia:UH_Nivel1,UH_Nivel1,
Observatorio Agro,bolivia:UH_Nivel2,UH_Nivel2,
Observatorio Agro,bolivia:UH_Nivel3,UH_Nivel3,
Observatorio Agro,bolivia:UH_Nivel4,UH_Nivel4,
Observatorio Agro,bolivia:UH_Nivel5,UH_Nivel5,
Observatorio Agro,bolivia:UVA_COMUNIDAD,UVA_COMUNIDAD,
Observatorio Agro,bolivia:YUCA_COMUNIDAD,YUCA_COMUNIDAD,
Observatorio Agro,bolivia:calcio,calcio,
Observatorio Agro,bolivia:calicatas_mdryt,calicatas_mdryt,
Observatorio Agro,bolivia:cana_reyes_urioste,cana_reyes_urioste,
Observatorio Agro,bolivia:cania_prueba,cania_prueba,
Observatorio Agro,bolivia:carencia_servicio_basico,carencia_servicio_basico,
Observatorio Agro,bolivia:centros_de_salud,centros_de_salud,
Observatorio Agro,bolivia:coeficiente_escorrentia,coeficiente_escorrentia,
Observatorio Agro,bolivia:criar_2022,criar_2022,
Observatorio Agro,bolivia:evapotranspiracion_potencial_c,evapotranspiracion_potencial_c,
Observatorio Agro,bolivia:fonadin_2016_2021,fonadin_2016_2021,
Observatorio Agro,bolivia:magnecio,magnecio,
Observatorio Agro,bolivia:may_precip,may_precip,
Observatorio Agro,bolivia:otro_data_nvdi,otro_data_nvdi,
Observatorio Agro,bolivia:pH,pH,
Observatorio Agro,bolivia:pisos_ecologicos,pisos_ecologicos,
Observatorio Agro,bolivia:plantas_mdryt,plantas1,
Observatorio Agro,bolivia:potasio,potasio,
Observatorio Agro,bolivia:precip_junio_f,precip_junio_f,
Observatorio Agro,bolivia:prof_efectiva,prof_efectiva,
Observatorio Agro,bolivia:recurrencia_inundaciones_Feniña,recurrencia_inundaciones_Feniña,
Observatorio Agro,bolivia:rios_principales_wgs_84,rios_principales_wgs_84,
Observatorio Agro,bolivia:sistemas_de_vida,sistemas_de_vida,
Observatorio Agro,bolivia:unidades_socioculturales,unidades_socioculturales1,
PNDIC,RASTER:GHS_SMOD_POP1975_BO_1k,GHS_SMOD_POP1975_BO_1k,Layer-Group type layer: RASTER:GHS_SMOD_POP1975_BO_1k
PNDIC,RASTER:GHS_SMOD_POP1990_BO_1k,GHS_SMOD_POP1990_BO_1k,Layer-Group type layer: RASTER:GHS_SMOD_POP1990_BO_1k
PNDIC,RASTER:GHS_SMOD_POP2000_BO_1k,GHS_SMOD_POP2000_BO_1k,Layer-Group type layer: RASTER:GHS_SMOD_POP2000_BO_1k
PNDIC,RASTER:GHS_SMOD_POP2015_BO_1k,GHS_SMOD_POP2015_BO_1k,Layer-Group type layer: RASTER:GHS_SMOD_POP2015_BO_1k
PNDIC,RASTER:GHS_SMOD_POP2020_BO_1k,GHS_SMOD_POP2020_BO_1k,Layer-Group type layer: RASTER:GHS_SMOD_POP2020_BO_1k
PNDIC,pndic:ANCHO_VIA,ANCHO_VIA,Layer-Group type layer: pndic:ANCHO_VIA
PNDIC,pndic:A_VERDES,A_VERDES,Layer-Group type layer: pndic:A_VERDES
PNDIC,pndic:Anios_Estud,AÃ±os_Estud,Layer-Group type layer: pndic:Anios_Estud
PNDIC,pndic:CIUDADES_2001,CIUDADES_2001,Layer-Group type layer: pndic:CIUDADES_2001
PNDIC,pndic:CIUDADES_2012,CIUDADES_2012,Layer-Group type layer: pndic:CIUDADES_2012
PNDIC,pndic:CIUDADES_2019,CIUDADES_2019,Layer-Group type layer: pndic:CIUDADES_2019
PNDIC,pndic:Ciudades_Punto,Ciudades_Punto,Layer-Group type layer: pndic:Ciudades_Punto
PNDIC,pndic:Defi_Cuali,Defi_Cuali,Layer-Group type layer: pndic:Defi_Cuali
PNDIC,pndic:Densidad4,Densidad4,Layer-Group type layer: pndic:Densidad4
PNDIC,pndic:Departamentos,Departamentos,Layer-Group type layer: pndic:Departamentos
PNDIC,pndic:EPUBLICOS,EPUBLICOS,Layer-Group type layer: pndic:EPUBLICOS
PNDIC,pndic:EPUBLICOS_400m,EPUBLICOS_400m,Layer-Group type layer: pndic:EPUBLICOS_400m
PNDIC,pndic:EdadMedian,EdadMedian,Layer-Group type layer: pndic:EdadMedian
PNDIC,pndic:F_Alquilada,F_Alquilada,Layer-Group type layer: pndic:F_Alquilada
PNDIC,pndic:F_casado,F_casado,Layer-Group type layer: pndic:F_casado
PNDIC,pndic:F_migra5,F_migra5,Layer-Group type layer: pndic:F_migra5
PNDIC,pndic:F_ocupados,F_ocupados,Layer-Group type layer: pndic:F_ocupados
PNDIC,pndic:INTERSECCIONES,INTERSECCIONES,Layer-Group type layer: pndic:INTERSECCIONES
PNDIC,pndic:INTERSECCIONES_todo,INTERSECCIONES_todo,Layer-Group type layer: pndic:INTERSECCIONES_todo
PNDIC,pndic:Limites_fin,Limites_fin,Layer-Group type layer: pndic:Limites_fin
PNDIC,pndic:Municipios,Municipios,Layer-Group type layer: pndic:Municipios
PNDIC,pndic:NBI_Pobreza2,NBI_Pobreza2,Layer-Group type layer: pndic:NBI_Pobreza2
PNDIC,pndic:Per_Dorm,Per_Dorm,Layer-Group type layer: pndic:Per_Dorm
PNDIC,pndic:Poblacion,Poblacion,Layer-Group type layer: pndic:Poblacion
PNDIC,pndic:Regiones_Metropolitanas,Regiones_Metropolitanas,Layer-Group type layer: pndic:Regiones_Metropolitanas
PNDIC,pndic:TD_Demografia,TD_Demografia,Layer-Group type layer: pndic:TD_Demografia
PNDIC,pndic:TD_economica,TD_Economia,Layer-Group type layer: pndic:TD_economica
PNDIC,pndic:TGP,TGP,Layer-Group type layer: pndic:TGP
PNDIC,pndic:Total_Bolivia,Total_Bolivia,Layer-Group type layer: pndic:Total_Bolivia
PNDIC,pndic:Total_CPI_IFU,Total_CPI_IFU,Layer-Group type layer: pndic:Total_CPI_IFU
PNDIC,pndic:VIAS_TIPO,VIAS_TIPO,Layer-Group type layer: pndic:VIAS_TIPO
PNDIC,pndic:ciudades,ciudades,Layer-Group type layer: pndic:ciudades
PNDIC,pndic:interseccione_rev,interseccione_rev,Layer-Group type layer: pndic:interseccione_rev
SEIE,minedu:departamento,departamento,
SEIE,minedu:municipiosestadisticos,municipiosestadisticos,
SEIE,minedu:provincia,provincia,
SEIE,minedu:ue_servicios2,ue_servicios2,
SEIE,nurc:Arc_Sample,A sample ArcGrid file,
SEIE,nurc:Img_Sample,North America sample imagery,
SEIE,nurc:Pk50095,Pk50095,Pk50095 is a raster file accompanied by a spatial data file.
SEIE,nurc:mosaic,mosaic,Italian sample mosaic
SEIE,sf:archsites,Spearfish archeological sites,"Sample data from GRASS, archeological sites location, Spearfish, South Dakota, USA"
SEIE,sf:bugsites,Spearfish bug locations,"Sample data from GRASS, bug sites location, Spearfish, South Dakota, USA"
SEIE,sf:restricted,Spearfish restricted areas,"Sample data from GRASS, restricted areas, Spearfish, South Dakota, USA"
SEIE,sf:roads,Spearfish roads,"Sample data from GRASS, road layout, Spearfish, South Dakota, USA"
SEIE,sf:sfdem,Spearfish elevation,"Digital elevation model for the Spearfish region.

sfdem is a Tagged Image File Format with Geographic information"
SEIE,sf:streams,Spearfish streams,"Sample data from GRASS, streams, Spearfish, South Dakota, USA"
SEIE,spearfish,Spearfish,"Spearfish City in Lawrence County, South Dakota

The area covered by the data set is in the vicinity of Spearfish and includes a majority of the Black Hills National Forest (i.e., Mount Rushmore)."
SEIE,tasmania,Tasmania,Tasmania Australia from Digital Chart of the World.
SEIE,tiger-ny,TIGER New York,Topologically Integrated Geographic Encoding and Referencing (TIGER) dataset for New York.
SEIE,tiger:giant_polygon,World rectangle,"A simple rectangular polygon covering most of the world, it's only used for the purpose of providing a background (WMS bgcolor could be used instead)"
SEIE,tiger:poi,Manhattan (NY) points of interest,"Points of interest in New York, New York (on Manhattan). One of the attributes contains the name of a file with a picture of the point of interest."
SEIE,tiger:poly_landmarks,Manhattan (NY) landmarks,"Manhattan landmarks, identifies water, lakes, parks, interesting buildilngs"
SEIE,tiger:tiger_roads,Manhattan (NY) roads,Highly simplified road layout of Manhattan in New York..
SEIE,topp:states,USA Population,This is some census data on the states.
SEIE,topp:tasmania_cities,Tasmania cities,"Cities in Tasmania (actually, just the capital)"
SEIE,topp:tasmania_roads,Tasmania roads,Main Tasmania roads
SEIE,topp:tasmania_state_boundaries,Tasmania state boundaries,Tasmania state boundaries
SEIE,topp:tasmania_water_bodies,Tasmania water bodies,Tasmania water bodies
SEIE 2,minedu:departamento,departamento,
SEIE 2,minedu:municipiosestadisticos,municipiosestadisticos,
SEIE 2,minedu:provincia,provincia,
SEIE 2,minedu:ue_servicios1,ue_servicios1,
SEIE 2,minedu:ue_servicios2,ue_servicios2,
SEIE 2,minedu:vw_unidad_geo,vw_unidad_geo,
SEIE 2,minedu:vw_unidad_geo2,vw_unidad_geo2,
SEIE 2,minedu:vw_unidad_geo4,vw_unidad_geo4,
SEIE 2,minedu:vw_unidad_geo5,vw_unidad_geo5,
SEIE 2,minedu:vw_unidad_geo6,vw_unidad_geo6,
SEIE 2,minedu:vw_unidad_geo7,vw_unidad_geo7,
SEIE 2,sf:archsites,Spearfish archeological sites,"Sample data from GRASS, archeological sites location, Spearfish, South Dakota, USA"
SEIE 2,sf:bugsites,Spearfish bug locations,"Sample data from GRASS, bug sites location, Spearfish, South Dakota, USA"
SEIE 2,sf:restricted,Spearfish restricted areas,"Sample data from GRASS, restricted areas, Spearfish, South Dakota, USA"
SEIE 2,sf:roads,Spearfish roads,"Sample data from GRASS, road layout, Spearfish, South Dakota, USA"
SEIE 2,sf:streams,Spearfish streams,"Sample data from GRASS, streams, Spearfish, South Dakota, USA"
SEIE 2,tiger:giant_polygon,World rectangle,"A simple rectangular polygon covering most of the world, it's only used for the purpose of providing a background (WMS bgcolor could be used instead)"
SEIE 2,tiger:poi,Manhattan (NY) points of interest,"Points of interest in New York, New York (on Manhattan). One of the attributes contains the name of a file with a picture of the point of interest."
SEIE 2,tiger:poly_landmarks,Manhattan (NY) landmarks,"Manhattan landmarks, identifies water, lakes, parks, interesting buildilngs"
SEIE 2,tiger:tiger_roads,Manhattan (NY) roads,Highly simplified road layout of Manhattan in New York..
SEIE 2,topp:states,USA Population,This is some census data on the states.
SEIE 2,topp:tasmania_cities,Tasmania cities,"Cities in Tasmania (actually, just the capital)"
SEIE 2,topp:tasmania_roads,Tasmania roads,Main Tasmania roads
SEIE 2,topp:tasmania_state_boundaries,Tasmania state boundaries,Tasmania state boundaries
SEIE 2,topp:tasmania_water_bodies,Tasmania water bodies,Tasmania water bodies
SIIP,comAgrico:ASFI_2015_2018,ASFI_2015_2018,
SIIP,comAgrico:Actividades_Agricolas,Actividades_Agricolas,
SIIP,comAgrico:Actividades_Forestales,Actividades_Forestales,
SIIP,comAgrico:Actividades_Ganadera,Actividades_Ganadera,
SIIP,comAgrico:Actividades_Mineras,Actividades_Mineras,
SIIP,comAgrico:Balance_Hidrico,Balance_Hidrico,
SIIP,comAgrico:Biomasa_sobre_suelo_Captura_de_Carbono,Biomasa_sobre_suelo_Captura_de_Carbono,
SIIP,comAgrico:Capitales_Municipales,Capitales_Municipales,
SIIP,comAgrico:Carencia_Agua_Potable,Carencia_Agua_Potable,
SIIP,comAgrico:Carencia_Energia_Electrica,Carencia_Energia_Electrica,
SIIP,comAgrico:Carencia_Salud,Carencia_Salud,
SIIP,comAgrico:Carencia_Saneamiento_Basico,Carencia_Saneamiento_Basico,
SIIP,comAgrico:Carencia_Vivienda,Carencia_Vivienda,
SIIP,comAgrico:Castana_pando,Castana_pando,
SIIP,comAgrico:Com_Arroz,Com_Arroz,
SIIP,comAgrico:Com_alpacas,Com_alpacas,
SIIP,comAgrico:Com_avesGrj,Com_avesGrj,
SIIP,comAgrico:Com_bovinos,Com_bovinos,
SIIP,comAgrico:Com_canaiwa,Com_canaiwa,
SIIP,comAgrico:Com_caniaAzu,Com_caniaAzu,
SIIP,comAgrico:Com_llamas,Com_llamas,
SIIP,comAgrico:Com_maiz,Com_maiz,
SIIP,comAgrico:Com_mandarina,Com_mandarina,
SIIP,comAgrico:Com_mani,Com_mani,
SIIP,comAgrico:Com_naranja,Com_naranja,
SIIP,comAgrico:Com_ovinos,Com_ovinos,
SIIP,comAgrico:Com_papa,Com_papa,
SIIP,comAgrico:Com_piscicola,Com_piscicola,
SIIP,comAgrico:Com_porcinos,Com_porcinos,
SIIP,comAgrico:Com_quinua,Com_quinua,
SIIP,comAgrico:Com_sesamo,Com_sesamo,
SIIP,comAgrico:Com_soya,Com_soya,
SIIP,comAgrico:Com_tomate,Com_tomate,
SIIP,comAgrico:Com_trigo,Com_trigo,
SIIP,comAgrico:Cuencas_Nivel_5,Cuencas_Nivel_5,
SIIP,comAgrico:Indice_Caracterizacion_Sistema_Vida,Indice_Caracterizacion_Sistema_Vida,
SIIP,comAgrico:Infectados_Coranavirus,Infectados_Coranavirus,
SIIP,comAgrico:Lim_municipio_plomo1,Lim_municipio_plomo1,
SIIP,comAgrico:Limite_Departamental,Limite_Departamental,
SIIP,comAgrico:Limite_Municipios,Limite_Municipios,
SIIP,comAgrico:Limite_Provincias,Limite_Provincias,
SIIP,comAgrico:PP_jun_ago_2021,PP_jun_ago_2021,
SIIP,comAgrico:Poblacion_2020,Poblacion_2020,
SIIP,comAgrico:Poblacion_Ocupada_prueba,Poblacion_Ocupada_prueba,
SIIP,comAgrico:Potencial_Productivo,Potencial_Productivo,
SIIP,comAgrico:Riqueza_Especies_Biodiversidad,Riqueza_Especies_Biodiversidad,
SIIP,comAgrico:TEMP_jun_ago_2021,TEMP_jun_ago_2021,
SIIP,comAgrico:Unidades_Socio_Culturales,Unidades_Socio_Culturales,
SIIP,comAgrico:Uso_Suelo,Uso_Suelo,
SIIP,comAgrico:_03_castana_beni,_03_castana_beni,
SIIP,comAgrico:alpacas11_ProjectRaster,alpacas11_ProjectRaster,
SIIP,comAgrico:arroz_ProjectRaster,arroz_ProjectRaster,
SIIP,comAgrico:avesGranja11_ProjectRaster,avesGranja11_ProjectRaster,
SIIP,comAgrico:bovinos11_ProjectRaster,bovinos11_ProjectRaster,
SIIP,comAgrico:c01_arroz_Raster_2019,c01_arroz_Raster_2019,
SIIP,comAgrico:c02_trigo_Raster_2019,c02_trigo_Raster_2019,
SIIP,comAgrico:c03_maizGrano_Raster_2019,c03_maizGrano_Raster_2019,
SIIP,comAgrico:c04_soya_Raster_2019,c04_soya_Raster_2019,
SIIP,comAgrico:c05_quinua_Raster_2019,c05_quinua_Raster_2019,
SIIP,comAgrico:c07_sorgo_Raster_2019,c07_sorgo_Raster_2019,
SIIP,comAgrico:c08_cania_azucar_Raster_2019,c08_cania_azucar_Raster_2019,
SIIP,comAgrico:c09_mandarina_Raster_2019,c09_mandarina_Raster_2019,
SIIP,comAgrico:c10_naranja_Raster_2019,c10_naranja_Raster_2019,
SIIP,comAgrico:c11_papa_Raster_2019,c11_papa_Raster_2019,
SIIP,comAgrico:cana_azucar,cana_azucar,
SIIP,comAgrico:caniawa_ProjectRaster,caniawa_ProjectRaster,
SIIP,comAgrico:com_arroz_2019,com_arroz_2019,
SIIP,comAgrico:com_cania_azucar_2019,com_cania_azucar_2019,
SIIP,comAgrico:com_maizChoclo_2019,com_maizChoclo_2019,
SIIP,comAgrico:com_maizGrano_2019,com_maizGrano_2019,
SIIP,comAgrico:com_mandarina_2019,com_mandarina_2019,
SIIP,comAgrico:com_naranja_2019,com_naranja_2019,
SIIP,comAgrico:com_papa_2019,com_papa_2019,
SIIP,comAgrico:com_quinua_2019,com_quinua_2019,
SIIP,comAgrico:com_sorgo_2019,com_sorgo_2019,
SIIP,comAgrico:com_soya_2019,com_soya_2019,
SIIP,comAgrico:com_trigo_2019,com_trigo_2019,
SIIP,comAgrico:comunidades,comunidades,
SIIP,comAgrico:et_05_comunidades,et_05_comunidades,
SIIP,comAgrico:llamas11_ProjectRaster,Concentracion en Crianza de Llamas,
SIIP,comAgrico:maiz_ProjectRaster,maiz_ProjectRaster,
SIIP,comAgrico:mandarina_ProjectRaster,mandarina_ProjectRaster,
SIIP,comAgrico:mani_ProjectRaster,mani_ProjectRaster,
SIIP,comAgrico:naranja_ProjectRaster,naranja_ProjectRaster,
SIIP,comAgrico:ovinos11_ProjectRaster,ovinos11_ProjectRaster,
SIIP,comAgrico:papa_ProjectRaster,papa_ProjectRaster,
SIIP,comAgrico:poblacion_ocupada_2016,poblacion_ocupada_2016,
SIIP,comAgrico:porcinosGranja11_ProjectRast,porcinosGranja11_ProjectRast,
SIIP,comAgrico:quinua_ProjectRaster,quinua_ProjectRaster,
SIIP,comAgrico:rgs_01_granizo,rgs_01_granizo,
SIIP,comAgrico:rgs_02_helada,rgs_02_helada,
SIIP,comAgrico:rgs_03_sequias,rgs_03_sequias,
SIIP,comAgrico:rgs_04_desertificacion,rgs_04_desertificacion,
SIIP,comAgrico:sesamo_2018_ProjectRaster,sesamo_2018_ProjectRaster,
SIIP,comAgrico:soya_ProjectRaster,soya_ProjectRaster,
SIIP,comAgrico:tarwi_cbba_ch,tarwi_cbba_ch,
SIIP,comAgrico:tarwi_lp,tarwi_lp,
SIIP,comAgrico:tarwi_pt,tarwi_pt,
SIIP,comAgrico:tomate_ProjectRaster,tomate_ProjectRaster,
SIIP,comAgrico:trigo_ProjectRaster,trigo_ProjectRaster,
SIT La Paz,Educacion:vwInfraestructura,vwInfraestructura,
SIT La Paz,Educacion:vwInfraestructuraUE,vwInfraestructuraUE,
SIT La Paz,archivo:planimetrias,Planimetrias,Planimetrias fuera de linea
SIT La Paz,catastro:distritoscatastrales,Distritos Catastrales,Distritos Catastrales vigentes en el Municipio de La Paz.
SIT La Paz,catastro:distritoscatastrales2,Distritos Catastrales Urbano,Distritos Catastrales Urbanos
SIT La Paz,catastro:lotes,Lotes fuera de linea,Lotes de catastro fuera de linea.
SIT La Paz,catastro:lotes2,Compilacion Predios 2011,
SIT La Paz,catastro:lotesCertificados,Catastro Lotes Certificados,
SIT La Paz,catastro:lotesestados,Lotes catastro según estados,
SIT La Paz,catastro:manzanas,Catastro manzanas,Catastro Manzanas fuera de linea
SIT La Paz,catastro:manzanas2,Compilacion Manzanos 2011,
SIT La Paz,catastro:manzanas_zona,catastromanzanas_zona_fl,
SIT La Paz,catastro:otbs,Otbs concejo,
SIT La Paz,catastro:trazos,Catastro trazos,Catastro trazos fuera de linea
SIT La Paz,catastro:vias,Catastro vias,Catastro vias fuera de linea
SIT La Paz,catastro:vias2,Catastro vias,Catastro vias fuera de linea
SIT La Paz,catastro:zonas,Zonas Barrios,
SIT La Paz,catastro:zonasvalor2015,Zonas de Valor,Zonas tributarias vigente
SIT La Paz,culturas:asociaciones,Asociaciones y Funcaciones culturales,"Mapa Cultural, Asociaciones y Fundaciones cultural, SMC"
SIT La Paz,culturas:centrosFormacion,Centros de Formación,"Mapa Cultural, centros de formación y capacitación artística, SMC."
SIT La Paz,culturas:espaciosLibres,Espacios al aire libre,"Mapa cultural, Espacios al aíre libre con proyección cultural, SMC"
SIT La Paz,culturas:festividades2,Festividades,"Mapa cultural, manifestacion festivas, SMC"
SIT La Paz,culturas:infrArtisticaCultural,Infraestructura Artistico Cultural,"Mapa Cultural, infraestructura Artistico y Cultural, SMPD"
SIT La Paz,culturas:infrPatrimonial,Edificaciones y Monumentos Patrimoniales,"Mapa Cultural, Edificacion y monumentos patrimoniales, SMC"
SIT La Paz,culturas:inmueblesSISPAC,Inmuebles SISPAC,Inmuebles del Sistema de Patrimonio y Cultural
SIT La Paz,culturas:lugaresSimbolicos,Lugares Simbolicos,"Mapa Cultural, Lugares simbolicos, sagrados, miradores, SMC"
SIT La Paz,culturas:manifestacionesFestivas,Manifestaciones Festivas,"Mapa Cultural, Manifestaciones Festivas"
SIT La Paz,culturas:mediosComunicacion,Medios de comunicacion cultural,"Mapa Cultural, Medios de comunicación, SMC"
SIT La Paz,estadisticasMunicipales:vwEncuestasItemGeom,vwEncuestasItemGeom,
SIT La Paz,g_levantamiento,Levantamiento Topografico,Layer-Group type layer: g_levantamiento
SIT La Paz,g_mapa_lusu,Ley de Uso de Suelos Urbano,Layer-Group type layer: g_mapa_lusu
SIT La Paz,g_municipio,Mapa Municipio,Mapa del Municipio de La Paz
SIT La Paz,g_municipio2,Mapa del Municipio de La Paz,Layer-Group type layer: g_municipio2
SIT La Paz,g_municipio3,Municipio de La Paz,Layer-Group type layer: g_municipio3
SIT La Paz,g_restitucion_2006,Restitucion Aerofotogrametrica del año 2006,Layer-Group type layer: g_restitucion_2006
SIT La Paz,g_riesgos_2011,Mapa de Riesgos 2011,Mapa de Riesgos 2011 elaborado por la DEGIR
SIT La Paz,g_zonas_valor_2011,Mapa de zonas homogeneas 2011,"Mapa de Zonas Homogeneas (Zonas de Valor Catastral) elaborado por la Unidad de Catastro, aprobada para la gestión 2011"
SIT La Paz,g_zonas_valor_2015,Mapa de zonas de valor 2015,Layer-Group type layer: g_zonas_valor_2015
SIT La Paz,geosit:gestion_riesgos_casos,gestion_riesgos_casos,
SIT La Paz,geosit:vw_mapa_4_ptas_sub_alcaldias,vw_mapa_4_ptas_sub_alcaldias,
SIT La Paz,lapaz:Casos,Casos Red 114,
SIT La Paz,lapaz:Organizaciones Territoriales de Base 2019,otb_2019,
SIT La Paz,lapaz:PUC,Limites Parque Urbano Central,Limites aprobados del Parque Urbano Central (PUC) según el listado de coordenadas adjunto a la O.M. 6/2011.
SIT La Paz,lapaz:RiesgoManzanas,Manzanas Riesgo,
SIT La Paz,lapaz:TblFranja,TblFranja,
SIT La Paz,lapaz:TblPredio,TblPredio,
SIT La Paz,lapaz:TblSector,TblSector,
SIT La Paz,lapaz:areasequipamiento,Areas de Equipamiento,Areas de equipamiento general.
SIT La Paz,lapaz:atm_bloques,Bloques Los Pinos,
SIT La Paz,lapaz:carpetas,Carpetas de Invesion,
SIT La Paz,lapaz:carpetas2,Carpetas de Inversion 2,
SIT La Paz,lapaz:carpetaspoa,Carpetas de inversion POAs,Programas Operativos Anual a nivel de carpetas de inversion
SIT La Paz,lapaz:distritos_2012,Distritos OM 192/2012,
SIT La Paz,lapaz:distritos_2013,Distritos Municipales O.M. 198 2013,Distritos Municipales según Ordenanza Municipal 198/2013. Elaborado por la Dirección de Ordenamiento Territorial (DOT)
SIT La Paz,lapaz:distritos_2016,Distritos Municipales 2016 (Redistritacion),Redistritacion segun Ley Municipal Nro. 166/2016.
SIT La Paz,lapaz:distritos_2017,Distritos Municipales 2017,Límites de los Distritos Municipales ajustados (Distritos Nº2 y Nº12) Según la Resolución Ejecutiva Nº296/2017
SIT La Paz,lapaz:distritos_2018,Distritos Municipales 2018,Distritos Municipales según Resolución Ejecutiva 176/2018.
SIT La Paz,lapaz:distritos_2019,Distritos Municipales 2019,"Limites modificados según Resolución Ejecutiva Nro. 017/2019, 23 de enero de 2019."
SIT La Paz,lapaz:distritos_2020,Distritos Municipales 2020,
